TumblingWindow_Join.numRecordsInPerSecond_min,TumblingWindow_Join.numRecordsInPerSecond_max,TumblingWindow_Join.numRecordsInPerSecond_avg,TumblingWindow_Join.numRecordsInPerSecond_sum,TumblingWindow_Join.currentOutputWatermark_min,TumblingWindow_Join.currentOutputWatermark_max,TumblingWindow_Join.currentOutputWatermark_avg,TumblingWindow_Join.currentOutputWatermark_sum,TumblingWindow_Join.numRecordsOut_min,TumblingWindow_Join.numRecordsOut_max,TumblingWindow_Join.numRecordsOut_avg,TumblingWindow_Join.numRecordsOut_sum,TumblingWindow_Join.numRecordsOutPerSecond_min,TumblingWindow_Join.numRecordsOutPerSecond_max,TumblingWindow_Join.numRecordsOutPerSecond_avg,TumblingWindow_Join.numRecordsOutPerSecond_sum,TumblingWindow_Join.numRecordsIn_min,TumblingWindow_Join.numRecordsIn_max,TumblingWindow_Join.numRecordsIn_avg,TumblingWindow_Join.numRecordsIn_sum,TumblingWindow_Join.currentInputWatermark_min,TumblingWindow_Join.currentInputWatermark_max,TumblingWindow_Join.currentInputWatermark_avg,TumblingWindow_Join.currentInputWatermark_sum,TumblingWindow_Join.numLateRecordsDropped_min,TumblingWindow_Join.numLateRecordsDropped_max,TumblingWindow_Join.numLateRecordsDropped_avg,TumblingWindow_Join.numLateRecordsDropped_sum
129.71666666666667,170.0,146.03333333333333,438.1,1618577757964.0,1618577757964.0,1618577757964.0,4855733273892.0,99926.0,136511.0,116083.66666666667,348251.0,1374.5833333333333,1904.1666666666667,1609.7222222222224,4829.166666666667,9298.0,12254.0,10564.0,31692.0,1618577758009.0,1618577758009.0,1618577758009.0,4855733274027.0,0.0,0.0,0.0,0.0
129.71666666666667,170.0,146.03333333333333,438.1,1618577757964.0,1618577757964.0,1618577757964.0,4855733273892.0,99926.0,136511.0,116083.66666666667,348251.0,1374.5833333333333,1904.1666666666667,1609.7222222222224,4829.166666666667,9298.0,12254.0,10564.0,31692.0,1618577758009.0,1618577758009.0,1618577758009.0,4855733274027.0,0.0,0.0,0.0,0.0
129.71666666666667,170.0,146.03333333333333,438.1,1618577757964.0,1618577757964.0,1618577757964.0,4855733273892.0,99926.0,136511.0,116083.66666666667,348251.0,1374.5833333333333,1904.1666666666667,1609.7222222222224,4829.166666666667,9298.0,12254.0,10564.0,31692.0,1618577758009.0,1618577758009.0,1618577758009.0,4855733274027.0,0.0,0.0,0.0,0.0
129.71666666666667,170.0,146.03333333333333,438.1,1618577757964.0,1618577757964.0,1618577757964.0,4855733273892.0,99926.0,136511.0,116083.66666666667,348251.0,1374.5833333333333,1904.1666666666667,1609.7222222222224,4829.166666666667,9298.0,12254.0,10564.0,31692.0,1618577758009.0,1618577758009.0,1618577758009.0,4855733274027.0,0.0,0.0,0.0,0.0
129.71666666666667,170.0,146.03333333333333,438.1,1618577757964.0,1618577757964.0,1618577757964.0,4855733273892.0,99926.0,136511.0,116083.66666666667,348251.0,1374.5833333333333,1904.1666666666667,1609.7222222222224,4829.166666666667,9298.0,12254.0,10564.0,31692.0,1618577758009.0,1618577758009.0,1618577758009.0,4855733274027.0,0.0,0.0,0.0,0.0
129.71666666666667,170.0,146.03333333333333,438.1,1618577757964.0,1618577757964.0,1618577757964.0,4855733273892.0,99926.0,136511.0,116083.66666666667,348251.0,1374.5833333333333,1904.1666666666667,1609.7222222222224,4829.166666666667,9298.0,12254.0,10564.0,31692.0,1618577758009.0,1618577758009.0,1618577758009.0,4855733274027.0,0.0,0.0,0.0,0.0
129.71666666666667,170.0,146.03333333333333,438.1,1618577757964.0,1618577757964.0,1618577757964.0,4855733273892.0,99926.0,136511.0,116083.66666666667,348251.0,1374.5833333333333,1904.1666666666667,1609.7222222222224,4829.166666666667,9298.0,12254.0,10564.0,31692.0,1618577758009.0,1618577758009.0,1618577758009.0,4855733274027.0,0.0,0.0,0.0,0.0
129.71666666666667,170.0,146.03333333333333,438.1,1618577757964.0,1618577757964.0,1618577757964.0,4855733273892.0,99926.0,136511.0,116083.66666666667,348251.0,1374.5833333333333,1904.1666666666667,1609.7222222222224,4829.166666666667,9298.0,12254.0,10564.0,31692.0,1618577758009.0,1618577758009.0,1618577758009.0,4855733274027.0,0.0,0.0,0.0,0.0
219.2,268.6333333333333,239.45555555555552,718.3666666666666,1618577767964.0,1618577767964.0,1618577767964.0,4855733303892.0,142947.0,180209.0,161828.33333333334,485485.0,2376.6,2998.266666666667,2691.6444444444446,8074.933333333334,13152.0,16118.0,14367.333333333334,43102.0,1618577768009.0,1618577768009.0,1618577768009.0,4855733304027.0,0.0,0.0,0.0,0.0
219.2,268.6333333333333,239.45555555555552,718.3666666666666,1618577767964.0,1618577767964.0,1618577767964.0,4855733303892.0,142947.0,180209.0,161828.33333333334,485485.0,2376.6,2998.266666666667,2691.6444444444446,8074.933333333334,13152.0,16118.0,14367.333333333334,43102.0,1618577768009.0,1618577768009.0,1618577768009.0,4855733304027.0,0.0,0.0,0.0,0.0
